MQ_KURZNAME;DET_NAME_ALT;DET_NAME_NEU;DET_ID15;MQ_ID15;STRASSE;POSITION;POS_DETAIL;RICHTUNG;SPUR;annotation;LÄNGE (WGS84);BREITE (WGS84);INBETRIEBNAHME;ABBAUDATUM;DEINSTALLIERT;KOMMENTAR
TE578;teuscalaS00000DD00379D1;TE578_Det_HF2;1.00101E+14;1.00201E+14;Manteuffelstraße;zwischen Albrechtstraße und Kaiserin-Augusta-Straße;Süd;Süd;HF_2vR;Hauptfahrbahn, 2. Spur von rechts;13.37644429;52.46066301;01.03.18;;X;
TE579;teuscalaS00000DD00380D0;TE579_Det_HF1;1.00101E+14;1.00201E+14;Manteuffelstraße;zwischen Kaiserin-Augusta-Straße und Albrechtstraße;Nord;Nord;HF_R;Hauptfahrbahn rechte Spur;13.37674329;52.46045235;01.03.18;;X;
TE579;teuscalaS00000DD00380D1;TE579_Det_HF2;1.00101E+14;1.00201E+14;Manteuffelstraße;zwischen Kaiserin-Augusta-Straße und Albrechtstraße;Nord;Nord;HF_2vR;Hauptfahrbahn, 2. Spur von rechts;13.37674329;52.46045235;01.03.18;;X;
TE580;teuscalaS00000DD00381D0;TE580_Det_HF1;1.00101E+14;1.00201E+14;Tempelhofer Damm;zwischen A100 und Alt-Tempelhof;Süd;Süd;HF_R;Hauptfahrbahn rechte Spur;13.38538189;52.46809989;01.03.18;;X;
TE580;teuscalaS00000DD00381D1;TE580_Det_HF2;1.00101E+14;1.00201E+14;Tempelhofer Damm;zwischen A100 und Alt-Tempelhof;Süd;Süd;HF_2vR;Hauptfahrbahn, 2. Spur von rechts;13.38538189;52.46809989;01.03.18;;X;
TE581;teuscalaS00000DD00382D0;TE581_Det_HF1;1.00101E+14;1.00201E+14;Tempelhofer Damm;zwischen Alt-Tempelhof und A100;Nord;Nord;HF_R;Hauptfahrbahn rechte Spur;13.38577635;52.46746233;01.03.18;;X;
TE581;teuscalaS00000DD00382D1;TE581_Det_HF2;1.00101E+14;1.00201E+14;Tempelhofer Damm;zwischen Alt-Tempelhof und A100;Nord;Nord;HF_2vR;Hauptfahrbahn, 2. Spur von rechts;13.38577635;52.46746233;01.03.18;;X;
TE582;teuscalaS00000DD00383D0;TE582_Det_HF1;1.00101E+14;1.00201E+14;Tempelhofer Damm;zwischen Friedrich-Wilhelm-Straße und Burgemeisterstraße;Süd;Süd;HF_R;Hauptfahrbahn rechte Spur;13.38397042;52.45779423;01.03.18;;X;
TE582;teuscalaS00000DD00383D1;TE582_Det_HF2;1.00101E+14;1.00201E+14;Tempelhofer Damm;zwischen Friedrich-Wilhelm-Straße und Burgemeisterstraße;Süd;Süd;HF_2vR;Hauptfahrbahn, 2. Spur von rechts;13.38397042;52.45779423;01.03.18;;X;
TE583;teuscalaS00000DD00384D0;TE583_Det_HF1;1.00101E+14;1.00201E+14;Tempelhofer Damm;zwischen Burgemeisterstraße und Friedrich-Wilhelm-Straße;Nord;Nord;HF_R;Hauptfahrbahn rechte Spur;13.38419618;52.45743978;01.03.18;;X;
TE583;teuscalaS00000DD00384D1;TE583_Det_HF2;1.00101E+14;1.00201E+14;Tempelhofer Damm;zwischen Burgemeisterstraße und Friedrich-Wilhelm-Straße;Nord;Nord;HF_2vR;Hauptfahrbahn, 2. Spur von rechts;13.38419618;52.45743978;01.03.18;;X;
TE592;teuscalaS00000DD00391D0;TE592_Det_HF1;1.00101E+14;1.00201E+14;Kaiser-Friedrich-Straße;zwischen Schillerstraße und Pestalozzistraße;Süd;Süd;HF_R;Hauptfahrbahn rechte Spur;13.30171853;52.50923226;27.04.18;;X;
TE592;teuscalaS00000DD00391D1;TE592_Det_HF2;1.00101E+14;1.00201E+14;Kaiser-Friedrich-Straße;zwischen Schillerstraße und Pestalozzistraße;Süd;Süd;HF_2vR;Hauptfahrbahn, 2. Spur von rechts;13.30171853;52.50923226;27.04.18;;X;
TE593;teuscalaS00000DD00392D0;TE593_Det_HF1;1.00101E+14;1.00201E+14;Kaiser-Friedrich-Straße;zwischen Pestalozzistraße und Schillerstraße;Nord;Nord;HF_R;Hauptfahrbahn rechte Spur;13.30218315;52.5085314;27.04.18;;X;
TE593;teuscalaS00000DD00392D1;TE593_Det_HF2;1.00101E+14;1.00201E+14;Kaiser-Friedrich-Straße;zwischen Pestalozzistraße und Schillerstraße;Nord;Nord;HF_2vR;Hauptfahrbahn, 2. Spur von rechts;13.30218315;52.5085314;27.04.18;;X;
