mq_name;tag;stunde;qualitaet;q_kfz_mq_hr;v_kfz_mq_hr;q_pkw_mq_hr;v_pkw_mq_hr;q_lkw_mq_hr;v_lkw_mq_hr
TE332;13.05.2023;7;1.0;1937;14;1751;12;186;33
TE332;13.05.2023;8;1.0;2714;7;2703;7;11;48
TE332;13.05.2023;9;1.0;2867;9;2852;8;15;45
TE332;13.05.2023;10;1.0;2716;10;2708;10;8;42
TE332;13.05.2023;11;1.0;2568;11;2549;11;19;44
TE332;13.05.2023;12;1.0;2934;9;2914;9;20;50
TE332;13.05.2023;13;1.0;3115;17;2926;17;189;17
TE332;13.05.2023;14;1.0;1927;15;1851;15;76;16
TE332;13.05.2023;15;1.0;2825;10;2818;10;7;40
TE332;13.05.2023;16;1.0;2737;15;2581;15;156;12
TE332;13.05.2023;17;1.0;2148;12;2137;12;11;42
TE332;13.05.2023;18;1.0;2203;10;2190;10;13;44
TE332;13.05.2023;19;1.0;1543;14;1540;14;3;49
TE332;13.05.2023;20;1.0;2211;9;2205;9;6;48
TE332;13.05.2023;21;1.0;2450;9;2447;9;3;49
TE332;13.05.2023;22;1.0;2112;8;2108;8;4;47
TE332;13.05.2023;23;1.0;2910;6;2905;6;5;46
TE332;14.05.2023;0;1.0;2740;6;2739;6;1;50
TE332;14.05.2023;1;1.0;2968;5;2965;5;3;37
TE332;14.05.2023;2;1.0;3182;5;3179;5;3;58
TE332;14.05.2023;3;1.0;2499;5;2498;5;1;53
TE332;14.05.2023;4;1.0;1275;6;1274;6;1;3
TE332;14.05.2023;5;1.0;2582;5;2581;5;1;53
TE332;14.05.2023;6;1.0;1719;6;1714;6;5;46
TE332;14.05.2023;7;1.0;812;10;739;10;73;5
TE332;14.05.2023;9;1.0;2184;9;2179;9;5;49
TE332;14.05.2023;10;1.0;2999;8;2989;8;10;52
TE332;14.05.2023;11;1.0;2874;12;2758;12;116;26
TE332;14.05.2023;12;1.0;2698;18;2487;17;211;32
TE332;14.05.2023;13;1.0;917;26;902;26;15;36
TE332;14.05.2023;14;1.0;2354;10;2344;10;10;46
TE332;14.05.2023;15;1.0;1251;16;1244;16;7;47
TE332;14.05.2023;16;1.0;1204;21;1165;21;39;19
TE332;14.05.2023;17;1.0;1887;12;1761;12;126;5
TE332;14.05.2023;18;1.0;1394;15;1393;15;1;47
TE332;14.05.2023;19;1.0;2283;9;2282;9;1;47
TE332;14.05.2023;20;1.0;3031;7;3025;7;5;51
TE332;14.05.2023;21;1.0;2841;6;2840;6;1;51
TE332;14.05.2023;22;1.0;225;38;221;37;4;55
TE332;14.05.2023;23;1.0;165;32;163;32;2;50
TE332;15.05.2023;1;1.0;88;40;75;39;13;43
TE332;15.05.2023;2;1.0;84;36;76;34;8;57
TE332;15.05.2023;3;1.0;198;16;196;16;2;29
TE332;15.05.2023;4;1.0;2884;5;2866;5;18;54
TE332;15.05.2023;5;1.0;2637;9;2530;9;107;29
TE332;15.05.2023;6;1.0;1211;17;1059;15;151;32
TE332;15.05.2023;7;1.0;634;26;505;28;129;21
TE332;16.05.2023;4;1.0;656;9;634;9;21;26
TE332;16.05.2023;7;1.0;1193;12;1153;12;40;30
TE332;16.05.2023;9;1.0;1251;17;1148;16;102;24
TE332;16.05.2023;10;1.0;1630;12;1582;11;48;32
TE332;16.05.2023;13;1.0;1315;16;1281;16;34;39
TE332;16.05.2023;15;1.0;1590;11;1581;11;9;37
TE332;16.05.2023;16;1.0;1958;18;1788;17;170;23
TE332;16.05.2023;18;1.0;1671;11;1662;12;8;35
TE332;16.05.2023;19;1.0;2249;7;2208;7;41;16
TE332;16.05.2023;20;1.0;2143;6;2138;6;5;34
TE332;16.05.2023;22;1.0;2237;4;1992;4;245;3
TE332;17.05.2023;0;1.0;2520;3;2509;3;11;38
TE332;17.05.2023;1;1.0;2784;3;2776;3;8;43
TE332;17.05.2023;2;1.0;2508;3;2499;3;9;41
TE332;17.05.2023;3;1.0;2005;3;1999;3;7;40
TE332;17.05.2023;5;1.0;1483;23;1242;20;241;36
TE332;17.05.2023;6;1.0;1226;14;1118;12;110;44
TE332;17.05.2023;7;1.0;1532;13;1455;12;78;20
TE332;17.05.2023;8;1.0;2497;8;2480;8;17;36
TE332;17.05.2023;11;1.0;557;36;428;40;128;24
TE332;17.05.2023;13;1.0;1915;12;1885;12;30;33
TE332;17.05.2023;14;1.0;1709;12;1687;12;22;40
TE332;17.05.2023;15;1.0;1768;11;1755;11;13;43
TE332;17.05.2023;16;1.0;1708;10;1692;10;16;24
TE332;17.05.2023;17;1.0;1908;13;1844;12;64;15
TE332;17.05.2023;18;1.0;1696;11;1688;11;8;30
TE332;17.05.2023;21;1.0;2715;5;2710;5;5;38
TE332;17.05.2023;22;1.0;2768;8;2689;8;79;26
TE332;17.05.2023;23;1.0;2573;7;2522;6;51;20
TE332;18.05.2023;0;1.0;1772;14;1584;13;188;35
TE332;18.05.2023;2;1.0;982;12;903;7;80;66
TE332;18.05.2023;3;1.0;2870;12;2644;12;225;16
TE332;18.05.2023;4;1.0;2536;8;2419;7;117;25
TE332;18.05.2023;5;1.0;2969;4;2968;4;1;51
TE332;18.05.2023;6;1.0;2829;5;2821;5;8;45
TE332;18.05.2023;7;1.0;1552;13;1427;12;125;30
TE332;18.05.2023;8;1.0;1963;7;1954;7;9;45
TE332;18.05.2023;9;1.0;1745;8;1737;7;8;50
TE332;18.05.2023;10;1.0;2638;5;2630;5;8;44
TE332;18.05.2023;11;1.0;2379;7;2335;7;45;15
TE332;18.05.2023;12;1.0;2696;5;2685;5;11;37
TE332;18.05.2023;13;1.0;2353;9;2344;9;9;50
TE332;18.05.2023;14;1.0;1802;9;1796;9;7;44
TE332;18.05.2023;15;1.0;1694;12;1690;12;4;36
TE332;18.05.2023;16;1.0;1042;17;989;18;52;7
TE332;18.05.2023;17;1.0;1812;11;1803;11;9;34
TE332;18.05.2023;18;1.0;1958;9;1954;9;4;37
TE332;18.05.2023;19;1.0;2268;11;2227;10;41;21
TE332;18.05.2023;20;1.0;2486;7;2483;7;3;49
TE332;18.05.2023;21;1.0;2225;22;1921;20;304;33
TE332;18.05.2023;22;1.0;2553;10;2448;10;105;23
TE332;18.05.2023;23;1.0;2855;5;2852;5;3;48
TE332;19.05.2023;0;1.0;2521;5;2376;5;145;6
TE332;19.05.2023;1;1.0;2122;6;1626;6;497;4
TE332;19.05.2023;2;1.0;1763;5;1756;5;7;47
TE332;19.05.2023;3;1.0;2814;4;2810;4;3;58
TE332;19.05.2023;4;1.0;1913;6;1893;5;20;55
TE332;19.05.2023;5;1.0;1692;14;1499;13;193;28
TE332;19.05.2023;6;1.0;1256;18;1062;17;194;25
TE332;19.05.2023;7;1.0;1197;14;885;17;313;5
TE332;19.05.2023;8;1.0;1984;8;1963;8;23;39
TE332;19.05.2023;9;1.0;2782;7;2750;7;31;39
TE332;19.05.2023;10;1.0;2790;9;2747;8;43;34
TE332;19.05.2023;11;1.0;3084;6;3054;6;30;40
TE332;19.05.2023;12;1.0;2637;9;2613;9;24;45
TE332;19.05.2023;13;1.0;2986;9;2974;8;12;44
TE332;19.05.2023;14;1.0;1957;12;1859;12;98;8
TE332;19.05.2023;15;1.0;2032;11;2002;11;31;19
TE332;19.05.2023;16;1.0;2476;10;2465;10;11;34
TE332;19.05.2023;17;1.0;1982;15;1866;16;116;16
TE332;19.05.2023;18;1.0;2471;9;2460;9;11;32
TE332;19.05.2023;19;1.0;2210;15;2091;15;119;23
TE332;19.05.2023;20;1.0;2068;14;1923;14;145;15
TE332;19.05.2023;21;1.0;1289;13;940;16;349;5
TE332;19.05.2023;22;1.0;2893;7;2880;6;13;46
TE332;19.05.2023;23;1.0;2894;6;2889;6;5;48
TE332;20.05.2023;0;1.0;2362;6;2360;6;2;54
TE332;20.05.2023;1;1.0;2430;5;2428;5;2;53
TE332;20.05.2023;2;1.0;2226;5;2223;5;3;54
TE332;20.05.2023;3;1.0;2092;5;2087;5;5;44
TE332;20.05.2023;4;1.0;2263;5;2254;5;9;55
TE332;20.05.2023;5;1.0;1107;9;1088;8;19;50
TE332;20.05.2023;6;1.0;1289;7;1273;7;16;53
TE332;20.05.2023;7;1.0;1102;10;1087;9;15;51
TE332;20.05.2023;8;1.0;711;23;645;23;66;21
TE332;20.05.2023;9;1.0;1371;13;1352;13;19;38
TE332;20.05.2023;10;1.0;1711;12;1697;11;13;46
TE332;20.05.2023;11;1.0;926;22;890;22;36;24
TE332;20.05.2023;12;1.0;2756;9;2743;8;13;45
TE332;20.05.2023;13;1.0;2924;9;2915;9;9;50
TE332;20.05.2023;14;1.0;3002;9;2998;9;4;46
TE332;20.05.2023;15;1.0;2583;8;2577;8;6;42
TE332;20.05.2023;16;1.0;1793;15;1687;15;106;22
TE332;20.05.2023;17;1.0;1099;24;945;22;154;37
TE332;20.05.2023;18;1.0;2038;31;1672;26;366;60
TE332;20.05.2023;19;1.0;2176;19;1982;19;194;22
TE332;20.05.2023;20;1.0;756;47;632;47;123;45
TE332;20.05.2023;21;1.0;409;41;289;44;120;36
TE332;20.05.2023;22;1.0;369;46;272;46;97;45
TE332;20.05.2023;23;1.0;324;43;205;45;119;39
TE332;21.05.2023;1;1.0;197;45;122;47;75;41
TE332;21.05.2023;2;1.0;148;34;126;36;23;22
TE332;21.05.2023;3;1.0;1832;5;1832;5;0;-1
TE332;21.05.2023;4;1.0;1536;6;1522;6;14;14
TE332;21.05.2023;5;1.0;1255;6;1252;6;3;52
TE332;21.05.2023;6;1.0;1263;6;1256;6;7;50
TE332;21.05.2023;7;1.0;966;10;960;10;6;37
TE332;21.05.2023;8;1.0;1052;10;1043;9;9;36
TE332;21.05.2023;9;1.0;3047;6;3043;6;4;48
TE332;21.05.2023;10;1.0;3003;7;2996;7;7;42
TE332;21.05.2023;11;1.0;2714;8;2706;8;8;44
TE332;21.05.2023;12;1.0;2812;8;2804;8;6;42
TE332;21.05.2023;13;1.0;2300;12;2270;12;30;22
TE332;21.05.2023;14;1.0;1839;12;1832;11;7;46
TE332;21.05.2023;15;1.0;2725;15;2555;14;170;24
TE332;21.05.2023;16;1.0;1929;18;1766;17;163;25
TE332;21.05.2023;17;1.0;2254;14;2137;14;117;15
TE332;21.05.2023;18;1.0;2173;20;1938;19;235;26
TE332;21.05.2023;19;1.0;1733;10;1730;10;3;30
TE332;21.05.2023;20;1.0;1692;32;1268;29;424;40
TE332;21.05.2023;21;1.0;1429;22;1209;20;220;29
TE332;21.05.2023;22;1.0;1072;10;1026;10;46;6
TE332;21.05.2023;23;1.0;2329;5;2325;5;4;34
TE332;22.05.2023;1;1.0;1187;6;1178;6;9;48
TE332;22.05.2023;2;1.0;1596;4;1588;4;8;45
TE332;22.05.2023;3;1.0;807;8;768;7;39;31
TE332;22.05.2023;4;1.0;1239;20;1092;19;147;32
TE332;22.05.2023;5;1.0;1614;11;1506;10;110;27
TE332;22.05.2023;6;1.0;411;40;268;42;142;38
TE332;22.05.2023;7;1.0;379;35;281;37;97;28
TE332;22.05.2023;8;1.0;1529;18;1376;17;153;26
TE332;22.05.2023;9;1.0;3191;8;3160;8;31;40
TE332;22.05.2023;10;1.0;3089;9;3063;8;26;46
TE332;22.05.2023;11;1.0;1930;12;1903;11;27;48
TE332;22.05.2023;12;1.0;2895;9;2873;9;22;49
TE332;22.05.2023;13;1.0;2222;12;2199;11;23;47
TE332;22.05.2023;14;1.0;2295;12;2285;11;10;47
TE332;22.05.2023;15;1.0;2097;11;2089;11;8;42
TE332;22.05.2023;16;1.0;1723;13;1710;13;13;43
TE332;22.05.2023;17;1.0;2004;12;1995;12;9;44
TE332;22.05.2023;18;1.0;2494;9;2492;9;2;45
TE332;22.05.2023;19;1.0;1762;10;1710;10;52;12
TE332;22.05.2023;20;1.0;1828;8;1827;8;1;46
TE332;22.05.2023;21;1.0;1810;8;1806;8;4;24
TE332;22.05.2023;22;1.0;1404;7;1399;7;5;43
TE332;22.05.2023;23;1.0;1683;6;1679;6;4;48
TE332;23.05.2023;0;1.0;1569;5;1560;5;9;42
TE332;23.05.2023;1;1.0;547;16;479;14;69;29
TE332;23.05.2023;2;1.0;316;9;293;9;23;16
TE332;23.05.2023;3;1.0;579;8;537;8;41;8
TE332;23.05.2023;5;1.0;360;45;261;50;99;33
TE332;23.05.2023;6;1.0;1318;33;975;33;343;34
TE332;23.05.2023;7;1.0;787;17;747;17;40;27
TE332;23.05.2023;8;1.0;530;32;479;32;50;31
TE332;23.05.2023;10;1.0;2794;10;2749;9;45;48
TE332;23.05.2023;11;1.0;2845;10;2812;10;33;48
TE332;23.05.2023;12;1.0;2815;10;2776;9;39;49
TE332;23.05.2023;13;1.0;2966;12;2859;11;107;29
TE332;23.05.2023;14;1.0;2196;53;1452;50;744;57
TE332;23.05.2023;15;1.0;2657;10;2639;9;18;44
TE332;23.05.2023;16;1.0;2273;24;1967;21;306;41
TE332;23.05.2023;17;1.0;1797;16;1720;15;77;34
TE332;23.05.2023;18;1.0;1562;24;1314;24;248;21
TE332;23.05.2023;19;1.0;1393;16;1253;15;140;19
TE332;23.05.2023;20;1.0;1394;17;1171;16;223;25
TE332;23.05.2023;21;1.0;1907;17;1567;15;340;24
TE332;23.05.2023;22;1.0;2241;14;2022;13;219;22
TE332;23.05.2023;23;1.0;1590;43;1007;25;584;76
TE332;24.05.2023;0;1.0;2936;4;2928;4;9;46
TE332;24.05.2023;1;1.0;2465;16;2256;15;209;18
TE332;24.05.2023;2;1.0;1833;16;1740;16;93;18
TE332;24.05.2023;3;1.0;2734;5;2717;5;17;37
TE332;24.05.2023;4;1.0;2662;7;2597;6;65;31
TE332;24.05.2023;5;1.0;2198;26;1832;20;366;59
TE332;24.05.2023;6;1.0;2504;14;2120;13;384;17
TE332;24.05.2023;7;1.0;2093;17;1908;16;185;34
TE332;24.05.2023;8;1.0;2186;11;2100;11;86;27
TE332;24.05.2023;9;1.0;2849;14;2708;13;141;36
TE332;24.05.2023;10;1.0;3059;16;2857;16;202;22
TE332;24.05.2023;11;1.0;2357;13;2231;13;126;22
TE332;24.05.2023;12;1.0;2699;10;2483;10;216;11
TE332;24.05.2023;13;1.0;2671;20;2338;21;333;17
TE332;24.05.2023;14;1.0;756;29;707;30;49;17
TE332;24.05.2023;15;1.0;1492;16;1480;15;13;34
TE332;24.05.2023;16;1.0;949;22;941;22;8;39
TE332;24.05.2023;17;1.0;1808;13;1801;13;7;45
TE332;24.05.2023;18;1.0;1445;13;1260;14;185;3
TE332;24.05.2023;19;1.0;1115;15;1064;15;50;9
TE332;24.05.2023;20;1.0;1540;10;1271;12;269;4
TE332;24.05.2023;21;1.0;2198;8;2144;8;54;14
TE332;24.05.2023;22;1.0;2792;5;2725;5;67;8
TE332;24.05.2023;23;1.0;2735;5;2731;5;3;54
TE332;25.05.2023;0;1.0;2767;4;2761;4;5;50
TE332;25.05.2023;1;1.0;2349;4;2338;4;11;50
TE332;25.05.2023;2;1.0;2866;7;2716;7;150;16
TE332;25.05.2023;3;1.0;3477;16;3244;16;233;18
TE332;25.05.2023;4;1.0;2248;14;2077;14;171;17
TE332;25.05.2023;5;1.0;1144;21;953;18;191;34
TE332;25.05.2023;6;1.0;514;42;371;44;143;41
TE332;25.05.2023;7;1.0;746;35;689;35;57;33
TE332;25.05.2023;8;1.0;2356;61;1365;52;991;74
TE332;25.05.2023;9;1.0;2777;9;2686;9;91;17
TE332;25.05.2023;10;1.0;2311;11;2274;10;37;49
TE332;25.05.2023;11;1.0;3041;9;3002;9;39;46
TE332;25.05.2023;12;1.0;2820;10;2776;10;44;49
TE332;25.05.2023;13;1.0;2705;10;2677;10;28;49
TE332;25.05.2023;14;1.0;2051;12;2026;12;25;46
TE332;25.05.2023;15;1.0;1307;18;1287;18;20;33
TE332;25.05.2023;16;1.0;1857;18;1746;17;111;16
TE332;25.05.2023;17;1.0;2108;14;1986;15;123;18
TE332;25.05.2023;18;1.0;2165;16;2008;14;156;30
TE332;25.05.2023;19;1.0;2177;9;2150;9;26;19
TE332;25.05.2023;20;1.0;1726;12;1659;12;68;12
TE332;25.05.2023;21;1.0;1923;8;1882;8;41;6
TE332;25.05.2023;22;1.0;2116;11;2047;10;69;27
TE332;25.05.2023;23;1.0;2202;20;1924;18;278;32
TE332;26.05.2023;0;1.0;2290;6;2277;5;13;43
TE332;26.05.2023;1;1.0;2469;4;2462;4;7;54
TE332;26.05.2023;2;1.0;2835;4;2831;4;4;52
TE332;26.05.2023;3;1.0;2879;4;2871;4;8;55
TE332;26.05.2023;4;1.0;2709;11;2553;10;156;31
TE332;26.05.2023;5;1.0;2781;10;2686;10;95;30
TE332;26.05.2023;7;1.0;1634;13;1600;12;34;42
TE332;26.05.2023;8;1.0;1243;17;1215;16;28;45
TE332;26.05.2023;9;1.0;2821;10;2794;9;27;46
TE332;26.05.2023;10;1.0;2897;9;2854;9;43;48
TE332;26.05.2023;11;1.0;3118;18;2697;16;422;27
TE332;26.05.2023;12;1.0;2646;17;2424;15;222;32
TE332;26.05.2023;13;1.0;2167;13;2133;12;34;41
TE332;26.05.2023;14;1.0;1323;15;1310;15;13;34
TE332;26.05.2023;15;1.0;2377;10;2362;10;14;45
TE332;26.05.2023;16;1.0;1467;15;1454;15;13;41
TE332;26.05.2023;17;1.0;1289;18;1279;18;10;26
TE332;26.05.2023;18;1.0;2137;12;2131;12;6;49
TE332;26.05.2023;19;1.0;2065;9;2060;9;5;48
TE332;26.05.2023;20;1.0;2249;8;2241;8;8;42
TE332;26.05.2023;21;1.0;3147;32;2651;26;496;55
TE332;26.05.2023;22;1.0;2721;8;2691;8;30;15
TE332;26.05.2023;23;1.0;2890;6;2882;6;8;52
TE332;27.05.2023;0;1.0;1454;16;1326;16;128;16
TE332;27.05.2023;1;1.0;2661;5;2646;5;15;16
TE332;27.05.2023;2;1.0;2804;6;2279;7;525;5
TE332;27.05.2023;3;1.0;2817;15;2619;14;198;22
TE332;27.05.2023;4;1.0;2305;9;2221;9;84;23
TE332;27.05.2023;5;1.0;2062;16;1876;15;186;22
TE332;27.05.2023;6;1.0;1898;7;1883;6;15;51
TE332;27.05.2023;7;1.0;1660;9;1611;8;49;20
TE332;27.05.2023;8;1.0;2451;8;2438;8;13;52
TE332;27.05.2023;9;1.0;2866;9;2849;9;17;47
TE332;27.05.2023;10;1.0;2530;9;2516;9;14;49
TE332;27.05.2023;11;1.0;2890;10;2874;10;16;49
TE332;27.05.2023;12;1.0;2687;10;2672;10;15;51
TE332;27.05.2023;13;1.0;2573;10;2554;10;19;50
TE332;27.05.2023;14;1.0;2065;11;2056;11;9;39
TE332;27.05.2023;15;1.0;2549;10;2544;9;5;47
TE332;27.05.2023;16;1.0;2572;10;2569;10;3;50
TE332;27.05.2023;17;1.0;2117;11;2113;11;4;51
TE332;27.05.2023;18;1.0;2098;10;2093;10;5;40
TE332;27.05.2023;19;1.0;2740;8;2734;8;6;49
TE332;27.05.2023;20;1.0;2256;11;1665;13;591;4
TE332;27.05.2023;21;1.0;1818;58;1117;50;701;71
TE332;27.05.2023;22;1.0;1483;11;1246;13;237;4
TE332;27.05.2023;23;1.0;2398;9;2321;9;77;22
TE332;28.05.2023;0;1.0;2606;11;2427;10;179;16
TE332;28.05.2023;1;1.0;2371;7;2365;7;6;18
TE332;28.05.2023;2;1.0;2061;16;1804;16;257;20
TE332;28.05.2023;3;1.0;1137;85;479;81;658;88
TE332;28.05.2023;4;1.0;1566;10;1494;9;72;21
TE332;28.05.2023;5;1.0;2496;10;2331;9;165;23
TE332;28.05.2023;6;1.0;1021;11;934;11;87;23
TE332;28.05.2023;7;1.0;2273;6;2266;6;7;47
TE332;28.05.2023;8;1.0;2286;7;2279;6;7;49
TE332;28.05.2023;9;1.0;2971;7;2963;7;8;48
TE332;28.05.2023;10;1.0;2976;7;2969;7;7;52
TE332;28.05.2023;11;1.0;2727;8;2719;8;8;51
TE332;28.05.2023;12;1.0;2510;11;2422;10;88;31
TE332;28.05.2023;13;1.0;2955;8;2947;8;8;51
TE332;28.05.2023;14;1.0;3070;8;3066;8;4;50
TE332;28.05.2023;15;1.0;2659;9;2658;9;1;49
TE332;28.05.2023;16;1.0;2960;8;2934;8;25;16
TE332;28.05.2023;17;1.0;2582;9;2579;9;3;48
TE332;28.05.2023;18;1.0;1146;15;1142;15;4;47
TE332;28.05.2023;19;1.0;2985;13;2869;13;116;19
TE332;28.05.2023;20;1.0;3155;19;2913;19;242;17
TE332;28.05.2023;21;1.0;3263;12;3141;12;122;10
TE332;28.05.2023;22;1.0;2755;9;2704;9;51;12
TE332;28.05.2023;23;1.0;2916;7;2915;7;1;55
TE332;29.05.2023;0;1.0;2586;9;2486;10;100;13
TE332;29.05.2023;1;1.0;2684;16;2484;15;200;23
TE332;29.05.2023;2;1.0;3275;14;3087;14;187;13
TE332;29.05.2023;3;1.0;3424;17;3205;17;219;16
TE332;29.05.2023;4;1.0;3095;12;2966;12;129;14
TE332;29.05.2023;5;1.0;2064;17;1749;16;315;23
TE332;29.05.2023;6;1.0;2183;5;2173;5;10;34
TE332;29.05.2023;7;1.0;2127;9;2039;8;88;27
TE332;29.05.2023;8;1.0;2534;8;2472;7;62;22
TE332;29.05.2023;9;1.0;2664;9;2602;8;62;19
TE332;29.05.2023;10;1.0;2492;8;2482;8;10;52
TE332;29.05.2023;11;1.0;2168;9;2156;8;12;48
TE332;29.05.2023;12;1.0;2564;9;2501;9;63;9
TE332;29.05.2023;13;1.0;2777;8;2766;8;11;50
TE332;29.05.2023;14;1.0;2824;8;2820;8;4;38
TE332;29.05.2023;15;1.0;2686;9;2678;9;8;50
TE332;29.05.2023;16;1.0;2516;9;2503;9;13;46
TE332;29.05.2023;17;1.0;2555;10;2550;10;5;49
TE332;29.05.2023;18;1.0;2197;11;2190;10;7;49
TE332;29.05.2023;19;1.0;2810;8;2799;8;11;48
TE332;29.05.2023;20;1.0;2908;7;2898;7;10;47
TE332;29.05.2023;21;1.0;2643;10;2540;10;103;23
TE332;29.05.2023;22;1.0;2378;6;2374;6;4;53
TE332;29.05.2023;23;1.0;2760;5;2756;5;4;42
TE332;30.05.2023;0;1.0;3183;4;3174;4;9;50
TE332;30.05.2023;1;1.0;3408;4;3397;4;11;46
TE332;30.05.2023;2;1.0;3458;4;3450;4;8;47
TE332;30.05.2023;3;1.0;3301;4;3299;4;2;57
TE332;30.05.2023;4;1.0;3115;5;3102;5;13;56
TE332;30.05.2023;5;1.0;1973;10;1939;9;34;51
TE332;30.05.2023;6;1.0;1795;10;1759;9;36;48
TE332;30.05.2023;7;1.0;1371;15;1284;15;87;23
TE332;30.05.2023;8;1.0;2205;15;2101;15;104;24
TE332;30.05.2023;9;1.0;2577;9;2549;9;28;47
TE332;30.05.2023;10;1.0;2828;10;2776;10;52;49
TE332;30.05.2023;11;1.0;2954;10;2914;9;40;50
TE332;30.05.2023;12;1.0;2865;10;2818;9;47;50
TE332;30.05.2023;13;1.0;2967;9;2929;9;38;44
TE332;30.05.2023;14;1.0;1137;20;1110;19;27;48
TE332;30.05.2023;15;1.0;1500;17;1433;17;67;24
TE332;30.05.2023;16;1.0;1537;23;1385;23;152;20
TE332;30.05.2023;17;1.0;1948;19;1762;20;186;19
TE332;30.05.2023;18;1.0;2663;9;2659;9;4;25
TE332;30.05.2023;19;1.0;2161;19;1911;14;250;55
TE332;30.05.2023;20;1.0;387;41;282;43;105;34
TE332;30.05.2023;21;1.0;2555;7;2551;7;4;47
TE332;30.05.2023;22;1.0;1886;8;1732;9;154;5
TE332;30.05.2023;23;1.0;2446;15;2289;14;157;18
TE332;31.05.2023;0;1.0;2873;10;2773;10;100;14
TE332;31.05.2023;1;1.0;2156;9;2004;8;152;20
TE332;31.05.2023;2;1.0;1642;10;1479;7;163;40
TE332;31.05.2023;3;1.0;250;58;97;56;153;60
TE332;31.05.2023;4;1.0;1325;7;1300;7;25;36
TE332;31.05.2023;5;1.0;1644;17;1448;15;196;32
TE332;31.05.2023;6;1.0;1433;16;1324;14;109;35
TE332;31.05.2023;7;1.0;628;41;435;43;193;36
TE332;31.05.2023;8;1.0;614;45;433;47;181;41
TE332;31.05.2023;9;1.0;572;43;449;44;123;40
TE332;31.05.2023;10;1.0;538;46;459;47;79;41
TE332;31.05.2023;11;1.0;592;48;489;48;103;45
TE332;31.05.2023;12;1.0;510;44;413;45;99;41
TE332;31.05.2023;13;1.0;571;44;467;45;104;39
TE332;31.05.2023;14;1.0;610;44;488;46;122;38
TE332;31.05.2023;15;1.0;586;44;495;45;91;38
TE332;31.05.2023;16;1.0;561;45;441;47;120;38
TE332;31.05.2023;17;1.0;572;41;435;43;137;35
TE332;31.05.2023;18;1.0;550;44;421;46;129;40
TE332;31.05.2023;19;1.0;473;44;328;46;145;39
TE332;31.05.2023;20;1.0;447;44;294;45;153;40
TE332;31.05.2023;21;1.0;341;45;249;46;92;39
TE332;31.05.2023;22;1.0;264;44;183;48;81;35
TE332;31.05.2023;23;1.0;205;45;123;48;82;42
TE333;01.05.2023;0;1.0;359;40;352;40;7;43
TE333;01.05.2023;1;1.0;256;42;248;42;8;42
TE333;01.05.2023;2;1.0;217;42;211;42;6;44
TE333;01.05.2023;3;1.0;169;41;164;41;5;42
TE333;01.05.2023;4;1.0;149;45;147;45;2;36
TE333;01.05.2023;5;1.0;133;46;130;46;3;44
TE333;01.05.2023;6;1.0;111;44;104;44;7;40
TE333;01.05.2023;7;1.0;157;43;144;44;13;40
TE333;01.05.2023;8;1.0;235;43;224;43;11;40
TE333;01.05.2023;9;1.0;337;41;325;41;12;38
TE333;01.05.2023;10;1.0;386;44;365;44;21;37
TE333;01.05.2023;11;1.0;464;40;442;40;22;37
TE333;01.05.2023;12;1.0;479;39;460;39;19;35
TE333;01.05.2023;13;1.0;480;40;465;40;15;36
TE333;01.05.2023;14;1.0;456;40;437;40;19;39
TE333;01.05.2023;15;1.0;507;39;481;39;26;37
TE333;01.05.2023;16;1.0;483;40;465;40;18;45
TE333;01.05.2023;17;1.0;551;37;534;37;17;55
TE333;01.05.2023;18;1.0;508;38;491;38;17;65
TE333;01.05.2023;19;1.0;477;38;461;38;16;40
TE333;01.05.2023;20;1.0;424;39;405;39;19;39
TE333;01.05.2023;21;1.0;401;40;390;40;11;39
TE333;01.05.2023;22;1.0;375;41;369;41;6;41
TE333;01.05.2023;23;1.0;278;42;272;42;6;43
TE333;02.05.2023;0;1.0;192;44;179;44;13;41
TE333;02.05.2023;1;1.0;148;48;137;48;11;46
TE333;02.05.2023;2;1.0;129;44;115;44;14;45
TE333;02.05.2023;3;1.0;144;41;129;41;15;39
TE333;02.05.2023;4;1.0;263;38;247;38;16;36
TE333;02.05.2023;5;1.0;469;36;438;36;31;37
TE333;02.05.2023;6;1.0;563;35;536;35;27;34
TE333;02.05.2023;7;1.0;630;34;597;34;33;34
TE333;02.05.2023;8;1.0;712;34;666;35;46;31
TE333;02.05.2023;9;1.0;668;34;636;34;32;31
TE333;02.05.2023;10;1.0;612;35;572;35;40;34
TE333;02.05.2023;11;1.0;627;32;572;32;55;31
TE333;02.05.2023;12;1.0;639;36;597;36;42;35
TE333;02.05.2023;13;1.0;650;31;613;32;37;33
TE333;02.05.2023;14;1.0;678;35;648;35;30;32
TE333;02.05.2023;17;1.0;621;34;603;34;18;37
TE333;02.05.2023;18;1.0;563;36;548;36;15;35
TE333;02.05.2023;19;1.0;499;37;486;37;13;36
TE333;02.05.2023;20;1.0;453;38;442;38;11;39
TE333;02.05.2023;21;1.0;480;36;472;36;8;37
TE333;02.05.2023;22;1.0;348;40;341;40;7;38
TE333;02.05.2023;23;1.0;244;41;238;41;6;38
TE333;03.05.2023;0;1.0;153;40;142;40;11;39
TE333;03.05.2023;1;1.0;121;40;110;40;11;41
TE333;03.05.2023;2;1.0;103;41;87;40;16;42
